2020-01-06 07:51:43,783 INFO  com.compuware.unittest.cli.zos.builder.Builder - Target encoding: 1047 
2020-01-06 07:51:43,783 INFO  com.compuware.unittest.cli.zos.builder.Builder - Building archive from testsuite: file:/C:/Users/pfhsxk0/.jenkins/workspace/BRASIL_MAINFRAME_CICD/CWKTDB2X_TTT_ISPW_CICD/Unit%20Test/.temp/CWKTDB2X_Scenario.testsuite 
2020-01-06 07:51:44,423 INFO  com.compuware.unittest.cli.zos.builder.Builder - Saving archive to: file:/C:/Users/pfhsxk0/.jenkins/workspace/BRASIL_MAINFRAME_CICD/CWKTDB2X_TTT_ISPW_CICD/Unit%20Test/Output/Last%20Execution/CWKTDB2X_Scenario.archive 
2020-01-06 07:51:44,642 INFO  com.compuware.unittest.cli.zos.builder.Builder - Building binary. Saving binary input to C:\Users\pfhsxk0\.jenkins\workspace\BRASIL_MAINFRAME_CICD\CWKTDB2X_TTT_ISPW_CICD\Unit Test\.temp\CWKTDB2X_Scenario_20200106_075143.bininp. 
2020-01-06 07:51:44,642 INFO  com.compuware.unittest.cli.zos.builder.Builder - Building binary. Saving binary reference to C:\Users\pfhsxk0\.jenkins\workspace\BRASIL_MAINFRAME_CICD\CWKTDB2X_TTT_ISPW_CICD\Unit Test\.temp\CWKTDB2X_Scenario_20200106_075143.binref. 
2020-01-06 07:51:44,658 WARN  com.compuware.unittest.eclipse.hostservices.ResourceUtilities - Unable to determine version of TTTRUNNR. JCL has not been processed. 
2020-01-06 07:51:44,658 WARN  com.compuware.unittest.eclipse.hostservices.ResourceUtilities - Unable to get TTTRUNNR version in dataset null. 
2020-01-06 07:51:44,658 WARN  com.compuware.unittest.eclipse.hostservices.ResourceUtilities - Unable to determine version of TTTRUNNR. JCL has not been processed. 
2020-01-06 07:51:44,658 WARN  com.compuware.unittest.eclipse.hostservices.ResourceUtilities - Unable to get TTTRUNNR version in dataset null. 
2020-01-06 07:51:44,673 WARN  com.compuware.unittest.eclipse.hostservices.ResourceUtilities - Unable to determine version of TTTRUNNR. JCL has not been processed. 
2020-01-06 07:51:44,673 WARN  com.compuware.unittest.eclipse.hostservices.ResourceUtilities - Unable to get TTTRUNNR version in dataset null. 
2020-01-06 07:51:44,673 WARN  com.compuware.unittest.eclipse.hostservices.ResourceUtilities - Unable to determine version of TTTRUNNR. JCL has not been processed. 
2020-01-06 07:51:44,673 WARN  com.compuware.unittest.eclipse.hostservices.ResourceUtilities - Unable to get TTTRUNNR version in dataset null. 
2020-01-06 07:51:44,720 INFO  com.compuware.unittest.cli.transfer.Transfer - Processing 'upload' request with the following parameters. 
2020-01-06 07:51:44,720 INFO  com.compuware.unittest.cli.transfer.Transfer - Host: cwcc 
2020-01-06 07:51:44,720 INFO  com.compuware.unittest.cli.transfer.Transfer - Port: 16196 
2020-01-06 07:51:44,720 INFO  com.compuware.unittest.cli.transfer.Transfer - Encryption Protocol: None 
2020-01-06 07:51:44,720 INFO  com.compuware.unittest.cli.transfer.Transfer - User: FBRCCV0 
2020-01-06 07:51:44,720 INFO  com.compuware.unittest.cli.transfer.Transfer - Password: <supplied by user> 
2020-01-06 07:51:44,720 INFO  com.compuware.unittest.cli.transfer.Transfer - Target encoding: 1047 
2020-01-06 07:51:44,720 INFO  com.compuware.unittest.cli.transfer.Transfer - Binary input file 'C:\Users\pfhsxk0\.jenkins\workspace\BRASIL_MAINFRAME_CICD\CWKTDB2X_TTT_ISPW_CICD\Unit Test\.temp\CWKTDB2X_Scenario_20200106_075143.bininp' will be upload to the manframe. 
2020-01-06 07:51:44,720 INFO  com.compuware.unittest.cli.transfer.Transfer - Binary reference file 'C:\Users\pfhsxk0\.jenkins\workspace\BRASIL_MAINFRAME_CICD\CWKTDB2X_TTT_ISPW_CICD\Unit Test\.temp\CWKTDB2X_Scenario_20200106_075143.binref' will be upload to the manframe. 
2020-01-06 07:51:44,720 INFO  com.compuware.unittest.cli.transfer.internal.UploadFiles - Start upload of binary files. 
2020-01-06 07:51:44,736 INFO  com.compuware.unittest.cli.transfer.internal.UploadFiles - Uploading binary input data to dataset 'FBRCCV0.TOTALTST.ID104720.BININP.' 
2020-01-06 07:51:44,736 INFO  com.compuware.unittest.eclipse.common.util.ProjectUtilities - Loaded properties file 'C:\Users\pfhsxk0\.jenkins\workspace\BRASIL_MAINFRAME_CICD\CWKTDB2X_TTT_ISPW_CICD\Unit Test\Project.properties' 
2020-01-06 07:51:44,736 INFO  com.compuware.unittest.eclipse.common.util.ProjectUtilities - Loaded properties file 'C:\Users\pfhsxk0\.jenkins\workspace\BRASIL_MAINFRAME_CICD\CWKTDB2X_TTT_ISPW_CICD\Unit Test\Project.properties' 
2020-01-06 07:51:44,814 INFO  com.compuware.unittest.eclipse.hostservices.ResourceUtilities - Allocated dataset 'FBRCCV0.TOTALTST.ID104720.BININP' PRIMARY=69 SECONDARY=14 
2020-01-06 07:51:46,079 INFO  com.compuware.unittest.eclipse.hostservices.ResourceUtilities - Successfully wrote 1404928 bytes to dataset.FBRCCV0.TOTALTST.ID104720.BININP 
2020-01-06 07:51:46,079 INFO  com.compuware.unittest.cli.transfer.internal.UploadFiles - Uploading binary reference data to dataset 'FBRCCV0.TOTALTST.ID104720.BINREF.' 
2020-01-06 07:51:46,136 INFO  com.compuware.unittest.eclipse.hostservices.ResourceUtilities - Allocated dataset 'FBRCCV0.TOTALTST.ID104720.BINREF' PRIMARY=1 SECONDARY=1 
2020-01-06 07:51:46,136 INFO  com.compuware.unittest.cli.transfer.internal.UploadFiles - Allocating binary result dataset 'FBRCCV0.TOTALTST.ID104720.BINRES.' 
2020-01-06 07:51:46,151 INFO  com.compuware.unittest.eclipse.common.util.ProjectUtilities - Loaded properties file 'C:\Users\pfhsxk0\.jenkins\workspace\BRASIL_MAINFRAME_CICD\CWKTDB2X_TTT_ISPW_CICD\Unit Test\Project.properties' 
2020-01-06 07:51:46,214 INFO  com.compuware.unittest.eclipse.hostservices.ResourceUtilities - Allocated dataset 'FBRCCV0.TOTALTST.ID104720.BINRES' PRIMARY=500 SECONDARY=200 
2020-01-06 07:51:46,214 INFO  com.compuware.unittest.cli.transfer.internal.UploadFiles - Successfully uploaded files. 
2020-01-06 07:51:46,214 INFO  com.compuware.unittest.cli.run.TestRunner - Deleted file: 'C:\Users\pfhsxk0\.jenkins\workspace\BRASIL_MAINFRAME_CICD\CWKTDB2X_TTT_ISPW_CICD\Unit Test\.temp\CWKTDB2X_Scenario.testsuite'. 
2020-01-06 07:51:46,214 INFO  com.compuware.unittest.cli.submit.Submit - Processing 'submit' request with the following parameters. 
2020-01-06 07:51:46,214 INFO  com.compuware.unittest.cli.submit.Submit - Host: cwcc 
2020-01-06 07:51:46,214 INFO  com.compuware.unittest.cli.submit.Submit - Port: 16196 
2020-01-06 07:51:46,214 INFO  com.compuware.unittest.cli.submit.Submit - Encryption Protocol: None 
2020-01-06 07:51:46,214 INFO  com.compuware.unittest.cli.submit.Submit - User: FBRCCV0 
2020-01-06 07:51:46,214 INFO  com.compuware.unittest.cli.submit.Submit - Password: <supplied by user> 
2020-01-06 07:51:46,214 INFO  com.compuware.unittest.cli.submit.Submit - Target encoding: 1047 
2020-01-06 07:51:46,214 INFO  com.compuware.unittest.cli.submit.Submit - Wait for job completion: true 
2020-01-06 07:51:46,214 INFO  com.compuware.unittest.cli.submit.Submit - Minutes to wait for job completion: 20 
2020-01-06 07:51:46,214 INFO  com.compuware.unittest.cli.submit.Submit - JCL will be submitted from local file: C:\Users\pfhsxk0\.jenkins\workspace\BRASIL_MAINFRAME_CICD\CWKTDB2X_TTT_ISPW_CICD\Unit Test\JCL\Runner_CICD.jcl 
2020-01-06 07:51:46,214 INFO  com.compuware.unittest.cli.submit.Submit - ${TOTALTEST_BININP} replacement value: FBRCCV0.TOTALTST.ID104720.BININP 
2020-01-06 07:51:46,214 INFO  com.compuware.unittest.cli.submit.Submit - ${TOTALTEST_BINREF} replacement value: FBRCCV0.TOTALTST.ID104720.BINREF 
2020-01-06 07:51:46,214 INFO  com.compuware.unittest.cli.submit.Submit - ${TOTALTEST_BINRES} replacement value: FBRCCV0.TOTALTST.ID104720.BINRES 
